date,Infra,Infra_Util_CapUtil_idx,Infra_Util_CapUtil_raw,Infra_Macro
2003-02-28,107.194458782997,107.194458782997,89.2962,107.194458782997
2003-03-31,103.81402830630348,103.81402830630348,86.4802,103.81402830630348
2003-04-30,103.66145276880785,103.66145276880785,86.3531,103.66145276880785
2003-05-31,103.1111724667779,103.1111724667779,85.8947,103.1111724667779
2003-06-30,99.99951982521638,99.99951982521638,83.3026,99.99951982521638
2003-07-31,103.04622882729313,103.04622882729313,85.8406,103.04622882729313
2003-08-31,103.472383947757,103.472383947757,86.1956,103.472383947757
2003-09-30,102.06163043347777,102.06163043347777,85.0204,102.06163043347777
2003-10-31,102.22032819946463,102.22032819946463,85.1526,102.22032819946463
2003-11-30,102.5235585753214,102.5235585753214,85.4052,102.5235585753214
2003-12-31,103.38511218083384,103.38511218083384,86.1229,103.38511218083384
2004-01-31,104.53837196739615,104.53837196739615,87.0836,104.53837196739615
2004-02-29,105.00246089576606,105.00246089576606,87.4702,105.00246089576606
2004-03-31,102.17543185719602,102.17543185719602,85.1152,102.17543185719602
2004-04-30,103.0408268609774,103.0408268609774,85.8361,103.0408268609774
2004-05-31,105.05684069001117,105.05684069001117,87.5155,105.05684069001117
2004-06-30,102.3553773573581,102.3553773573581,85.2651,102.3553773573581
2004-07-31,100.18858864626725,100.18858864626725,83.4601,100.18858864626725
2004-08-31,97.1468014357226,97.1468014357226,80.9262,97.1468014357226
2004-09-30,101.5488037645703,101.5488037645703,84.5932,101.5488037645703
2004-10-31,101.87484244264913,101.87484244264913,84.8648,101.87484244264913
2004-11-30,101.85983698066097,101.85983698066097,84.8523,101.85983698066097
2004-12-31,103.483788098868,103.483788098868,86.2051,103.483788098868
2005-01-31,101.79237242356218,101.79237242356218,84.7961,101.79237242356218
2005-02-28,100.68833055232105,100.68833055232105,83.8764,100.68833055232105
2005-03-31,103.0457486525095,103.0457486525095,85.8402,103.0457486525095
2005-04-30,101.25385640373095,101.25385640373095,84.3475,101.25385640373095
2005-05-31,100.17346314058318,100.17346314058318,83.4475,100.17346314058318
2005-06-30,104.23778255284925,104.23778255284925,86.8332,104.23778255284925
2005-07-31,104.32889571804137,104.32889571804137,86.9091,104.32889571804137
2005-08-31,104.06167845095615,104.06167845095615,86.6865,104.06167845095615
2005-09-30,106.0045856691836,106.0045856691836,88.305,106.0045856691836
2005-10-31,104.32901576173728,104.32901576173728,86.9092,104.32901576173728
2005-11-30,102.91274023744643,102.91274023744643,85.7294,102.91274023744643
2005-12-31,104.83031823583786,104.83031823583786,87.3268,104.83031823583786
